step,reward,acc,fmt,len,clipped,mem,step_time,lr,ppl_abs_diff,ess,is_weight,clipped_frac,r_std,zero_std,grad,tr_ppl,ro_ppl
1080,0.5013,0.308,0.9665,445,0,44.73,15.31,9.14e-06,0.2893,0.9622,0.9602,0.009841,0.2674,0,0.02128,2.026,1.242
1081,0.6263,0.433,0.9665,405.4,0,44.73,11.58,9.14e-06,0.3602,0.9682,0.9608,0.008194,0.2959,0,0.02358,69.12,1.214
1082,0.5826,0.3884,0.971,445.5,0,44.73,15.85,9.14e-06,0.3506,0.9673,0.958,0.008319,0.3197,0,0.02568,3.359,1.169
1083,0.608,0.4107,0.9866,459.8,0,44.73,16.45,9.14e-06,0.3196,0.9701,0.9579,0.007143,0.3616,0,0.02481,1.945,1.119
1084,0.5973,0.4152,0.9107,436.6,0,44.73,17.14,9.14e-06,0.512,0.963,0.942,0.007399,0.3303,0,0.02767,21.2,1.172
1085,0.7634,0.567,0.9821,490.1,0,44.73,14.52,9.14e-06,0.2617,0.9594,0.961,0.01151,0.3343,0,0.02823,1.864,1.328
1086,0.5433,0.375,0.8415,431.4,0,44.73,12.76,9.14e-06,0.6116,0.9585,0.9357,0.009591,0.4162,0,0.0338,57.9,2.127
1087,0.6045,0.4196,0.9241,449.1,0,44.73,14.08,9.13e-06,0.4661,0.9665,0.9576,0.008487,0.356,0,0.02249,14.5,1.145
1088,0.5607,0.3705,0.9509,542.3,0,44.73,16.53,9.13e-06,0.2662,0.9603,0.958,0.01016,0.408,0,0.02412,1.75,1.25
1089,0.6446,0.4643,0.9018,496.3,0,44.73,13.02,9.13e-06,0.4378,0.9629,0.9424,0.007892,0.3896,0,0.02222,10.45,1.132
1090,0.7317,0.5491,0.9129,541.1,0,44.73,19.46,9.13e-06,0.3954,0.9648,0.956,0.01014,0.401,0,0.02666,10.61,1.137
1091,0.654,0.4598,0.971,516,0,44.73,17.26,9.13e-06,0.3468,0.964,0.9585,0.009526,0.3728,0,0.02313,3.299,1.224
1092,0.6567,0.4643,0.9621,592.4,0,44.73,18.79,9.13e-06,0.1582,0.9765,0.9762,0.005999,0.39,0,0.03029,1.299,1.1
1093,0.7085,0.5179,0.9531,554.4,0,44.73,19.06,9.12e-06,0.2401,0.9645,0.9672,0.009316,0.3211,0,0.02231,1.619,1.209
1094,0.625,0.433,0.9598,550.9,0,44.73,20.11,9.12e-06,0.2782,0.9688,0.9647,0.008214,0.3845,0,0.02522,1.727,1.149
1095,0.6058,0.4107,0.9754,564.7,0,44.73,16.47,9.12e-06,0.1838,0.9746,0.9751,0.006532,0.3767,0,0.02827,1.371,1.12
1096,0.6625,0.4688,0.9688,511,0,44.73,9.439,9.12e-06,0.2499,0.9703,0.966,0.007771,0.3638,0,0.02092,3.119,1.174
1097,0.7027,0.5045,0.9911,504.2,0,44.73,18.12,9.12e-06,0.2423,0.9605,0.9627,0.01142,0.3817,0,0.02952,1.642,1.256
1098,0.7156,0.5179,0.9888,499.6,0,44.73,14.48,9.12e-06,0.2469,0.9547,0.9621,0.01234,0.3114,0,0.02102,1.902,1.433
1099,0.7723,0.5759,0.9821,540.3,0,44.73,15.84,9.11e-06,0.1792,0.9666,0.9717,0.00848,0.3812,0,0.02064,1.553,1.278
1100,0.667,0.4688,0.9911,509.4,0,44.73,20.94,9.11e-06,0.2565,0.946,0.9625,0.01534,0.3542,0,0.02666,2.231,1.591
1101,0.7116,0.5134,0.9911,578.7,0,44.73,19.77,9.11e-06,0.244,0.9495,0.9562,0.01396,0.3909,0,0.02551,1.973,1.47
1102,0.6246,0.4286,0.9799,668.4,0,44.73,24.63,9.11e-06,0.163,0.9661,0.9754,0.009562,0.2943,0,0.02097,1.582,1.298
1103,0.6478,0.4509,0.9844,625.9,0,44.73,29.51,9.11e-06,0.1383,0.9745,0.981,0.006607,0.2756,0,0.02522,1.364,1.171
1104,0.6219,0.4241,0.9888,676,0,44.73,23.01,9.11e-06,0.1048,0.9756,0.9857,0.006582,0.344,0,0.02039,1.313,1.17
1105,0.5433,0.3482,0.9754,593.6,0,44.73,22.91,9.11e-06,0.1967,0.9721,0.9764,0.007756,0.3033,0,0.01944,1.489,1.17
1106,0.5496,0.3527,0.9844,598.1,0,44.73,23.68,9.1e-06,0.1721,0.9625,0.9705,0.01016,0.3451,0,0.02428,1.658,1.327
1107,0.5647,0.3661,0.9933,574.3,0,44.73,29.32,9.1e-06,0.1774,0.9647,0.9703,0.009254,0.3716,0,0.01924,1.629,1.305
1108,0.475,0.2768,0.9911,548.6,0,44.73,26.03,9.1e-06,0.2034,0.9562,0.9639,0.01171,0.3808,0,0.02,1.868,1.411
1109,0.592,0.3973,0.9732,713.2,0,44.73,20.38,9.1e-06,0.161,0.965,0.9734,0.009596,0.3754,0,0.02751,1.602,1.309
1110,0.7862,0.5893,0.9844,755,0,28.15,29.31,9.1e-06,0.1601,0.9765,0.9787,0.005554,0.448,0,0.02268,1.382,1.153
1111,0.7107,0.5134,0.9866,714.4,0,33.34,17.66,9.1e-06,0.1755,0.9737,0.9782,0.007327,0.4105,0,0.02142,1.432,1.17
1112,0.6446,0.4464,0.9911,692.4,0,33.34,20.32,9.09e-06,0.169,0.964,0.9724,0.009911,0.3709,0,0.02092,1.64,1.342
1113,0.7205,0.5223,0.9911,707.3,0,33.34,19.37,9.09e-06,0.2077,0.968,0.9747,0.008355,0.3911,0,0.02233,7.723,1.352
1114,0.7705,0.5759,0.9732,657.7,0,33.34,28.38,9.09e-06,0.1726,0.9665,0.9733,0.00865,0.4172,0,0.01637,1.558,1.271
1115,0.7848,0.5893,0.9777,759.6,0,33.34,25.37,9.09e-06,0.128,0.9749,0.9802,0.006072,0.389,0,0.02205,1.326,1.159
1116,0.8705,0.6786,0.9598,672,0,33.35,21.35,9.09e-06,0.1636,0.9725,0.9771,0.007081,0.3437,0,0.01926,1.434,1.161
1117,0.8031,0.6071,0.9799,803.5,0,33.38,33.22,9.09e-06,0.1456,0.9753,0.9807,0.006223,0.3724,0,0.02303,1.377,1.162
1118,0.9121,0.7188,0.9665,754.3,0,33.38,25.48,9.09e-06,0.1621,0.9679,0.9756,0.008344,0.3278,0,0.02178,1.631,1.342
1119,0.7665,0.5714,0.9754,618.2,0,33.38,21.7,9.08e-06,0.1445,0.9703,0.9777,0.006929,0.3352,0,0.02683,1.428,1.227
1120,0.8683,0.6741,0.971,816,0,33.38,36.78,9.08e-06,0.1382,0.9732,0.9801,0.005975,0.3815,0,0.02189,1.389,1.202
1121,0.9759,0.7812,0.9732,697.9,0,33.38,31.02,9.08e-06,0.1462,0.9684,0.9758,0.008564,0.3329,0,0.02705,1.425,1.208
1122,0.8545,0.6562,0.9911,626.3,0,33.38,21.47,9.08e-06,0.1561,0.9647,0.9758,0.009082,0.3411,0,0.02487,1.573,1.326
1123,0.7696,0.5759,0.9688,681.4,0,33.38,25.73,9.08e-06,0.2088,0.9701,0.9697,0.007533,0.4477,0,0.02438,1.489,1.165
1124,0.8112,0.6161,0.9754,645.1,0,33.38,24.14,9.08e-06,0.2012,0.9702,0.9714,0.007207,0.374,0,0.02345,1.459,1.162
1125,0.9,0.7054,0.9732,588.7,0,33.38,22.58,9.07e-06,0.2198,0.9625,0.9635,0.01023,0.3047,0,0.02337,1.607,1.251
1126,0.9326,0.7411,0.9576,696.9,0,33.38,25.83,9.07e-06,0.2146,0.9703,0.969,0.006834,0.3203,0,0.02069,1.503,1.177
1127,0.6978,0.5045,0.9665,718.6,0,33.38,22.96,9.07e-06,0.1549,0.9736,0.9762,0.006578,0.4426,0,0.02479,1.381,1.161
1128,0.5829,0.3973,0.9286,734.8,0,33.38,35.25,9.07e-06,0.1527,0.9733,0.9798,0.006304,0.3719,0,0.02364,1.385,1.176
1129,0.9183,0.7277,0.9531,655.7,0,33.38,23.43,9.07e-06,0.1318,0.9755,0.9805,0.005724,0.3451,0,0.02136,1.348,1.169
1130,0.6348,0.442,0.9643,741.1,0,33.38,29.81,9.07e-06,0.1588,0.9745,0.9776,0.006418,0.4005,0,0.03254,1.399,1.179
1131,0.7295,0.5357,0.9688,723.4,0,33.38,15.65,9.06e-06,0.1688,0.9777,0.9771,0.004877,0.4254,0,0.02461,1.373,1.133
1132,0.6879,0.4955,0.9621,705.5,0,33.38,26.55,9.06e-06,0.1421,0.9776,0.9815,0.005322,0.4525,0,0.02216,1.353,1.161
1133,0.7156,0.5223,0.9665,603.4,0,33.38,16.27,9.06e-06,0.1497,0.9779,0.9805,0.005084,0.4256,0,0.02015,1.345,1.141
1134,0.7808,0.5848,0.9799,680,0,33.38,24.19,9.06e-06,0.189,0.9739,0.9755,0.007012,0.4271,0,0.02334,1.436,1.156
1135,0.6594,0.4688,0.9531,724.1,0,33.38,20.71,9.06e-06,0.2186,0.9577,0.9639,0.01162,0.3982,0,0.02623,1.877,1.417
1136,0.8509,0.6562,0.9732,655.8,0,33.38,18.96,9.06e-06,0.1634,0.9772,0.98,0.005289,0.3422,0,0.01844,1.353,1.135
1137,0.8652,0.6786,0.933,730.7,0,33.38,35.26,9.05e-06,0.2143,0.9761,0.971,0.005345,0.3554,0,0.0221,1.486,1.134
1138,0.7362,0.5446,0.9621,611.2,0.004464,33.38,35.79,9.05e-06,0.2356,0.9702,0.9679,0.007157,0.455,0,0.03455,1.645,1.185
1139,0.5777,0.3884,0.9464,834,0,35.61,45.44,9.05e-06,0.2514,0.9644,0.9672,0.009617,0.4476,0,0.03586,1.741,1.267
1140,0.6661,0.4777,0.942,765.2,0,35.61,35.22,9.05e-06,0.2688,0.9638,0.9633,0.009698,0.4192,0,0.02464,1.755,1.253
1141,0.6978,0.5179,0.8996,677.1,0,35.61,32.96,9.05e-06,0.229,0.968,0.97,0.008258,0.3851,0,0.02769,1.589,1.21
1142,0.5107,0.3304,0.9062,802.5,0.004464,84.85,58.28,9.05e-06,0.274,0.9638,0.963,0.009325,0.3729,0,0.022,1.746,1.244
1143,0.5549,0.3705,0.9219,645.1,0,84.85,18.79,9.05e-06,0.2792,0.9609,0.9573,0.01009,0.3854,0,0.02137,1.83,1.295
1144,0.5103,0.3304,0.8996,575.5,0,84.85,18.02,9.04e-06,0.2757,0.9623,0.9598,0.009571,0.3765,0,0.02785,1.772,1.257
1145,0.6862,0.5045,0.9085,526.6,0,84.85,27.42,9.04e-06,0.3135,0.9498,0.9517,0.01329,0.4006,0,0.01771,2.064,1.4
1146,0.6205,0.442,0.8929,499.2,0,84.85,9.629,9.04e-06,0.2634,0.9673,0.9617,0.007456,0.3811,0,0.02387,1.652,1.215
1147,0.6179,0.442,0.8795,499.6,0,84.85,19.48,9.04e-06,0.335,0.9645,0.9574,0.0083,0.3847,0,0.02816,1.991,1.262
1148,0.5049,0.3393,0.8281,511.9,0,84.85,23.17,9.04e-06,0.2613,0.9601,0.9588,0.01009,0.3537,0,0.02136,1.791,1.32
1149,0.4295,0.2634,0.8304,497.3,0,84.85,10.12,9.04e-06,0.4099,0.9519,0.9509,0.01277,0.3335,0,0.02425,13.51,1.476
1150,0.5205,0.3527,0.8393,431.8,0,84.85,16.54,9.03e-06,0.3737,0.9632,0.9493,0.008058,0.294,0,0.02066,2.023,1.207
1151,0.4987,0.3214,0.8862,480.4,0,84.85,16.12,9.03e-06,0.3346,0.9553,0.9524,0.0113,0.4013,0,0.02125,2.094,1.366
1152,0.6,0.4241,0.8795,461.4,0,84.85,16.67,9.03e-06,0.4181,0.9552,0.9476,0.01067,0.3476,0,0.02271,2.406,1.373
1153,0.6438,0.4643,0.8973,472.5,0,84.85,24.03,9.03e-06,0.4042,0.9537,0.9457,0.01164,0.4006,0,0.02249,2.282,1.377
1154,0.642,0.4598,0.9107,529.9,0,84.85,25.45,9.03e-06,0.4128,0.9556,0.9445,0.01157,0.3973,0,0.02442,3.851,1.3
1155,0.6598,0.4688,0.9554,461.2,0,84.85,17.83,9.03e-06,0.3402,0.9463,0.9466,0.01545,0.3865,0,0.0219,2.223,1.507
1156,0.6929,0.5089,0.9196,464.5,0,84.85,9.081,9.02e-06,0.342,0.9542,0.9507,0.01209,0.3909,0,0.01737,2.164,1.346
1157,0.7393,0.5491,0.9509,583.2,0,84.85,9.661,9.02e-06,0.3346,0.953,0.953,0.01215,0.3972,0,0.0194,2.318,1.415
1158,0.7286,0.5402,0.942,603.4,0,84.85,18.58,9.02e-06,0.2982,0.9531,0.9533,0.01241,0.4531,0,0.02081,2.096,1.427
1159,0.7071,0.5223,0.9241,444,0,84.85,17.32,9.02e-06,0.3315,0.9523,0.9474,0.01309,0.4211,0,0.02264,1.907,1.324
1160,0.5911,0.4018,0.9464,520.3,0,84.85,29.05,9.02e-06,0.3821,0.9426,0.945,0.01528,0.3456,0,0.01719,2.63,1.578
1161,0.6451,0.4598,0.9263,476,0,84.85,17.96,9.02e-06,0.3439,0.9671,0.9628,0.007619,0.426,0,0.02111,2.981,1.204
1162,0.6478,0.4598,0.9397,630.1,0,84.85,23.29,9.01e-06,0.2966,0.9676,0.9669,0.007681,0.4595,0,0.02024,2.356,1.218
1163,0.7281,0.5312,0.9844,608.3,0,84.85,20.84,9.01e-06,0.2457,0.9735,0.9749,0.006597,0.3613,0,0.0299,1.882,1.168
1164,0.6018,0.4062,0.9777,624.6,0,84.85,23.67,9.01e-06,0.2319,0.9702,0.9753,0.007595,0.3886,0,0.02148,1.946,1.255
1165,0.5848,0.3973,0.9375,694.5,0,84.85,28.66,9.01e-06,0.326,0.964,0.9574,0.008701,0.291,0,0.01955,1.911,1.237
1166,0.646,0.4509,0.9754,646,0,84.85,21.08,9.01e-06,0.2831,0.9585,0.9594,0.01082,0.2936,0,0.0232,1.978,1.341
1167,0.5487,0.3571,0.9576,655.6,0,84.85,27.3,9.01e-06,0.4177,0.962,0.9567,0.008928,0.3037,0,0.01924,1509,1.345
1168,0.7031,0.5089,0.971,677.3,0,84.85,21.49,9e-06,0.2113,0.9735,0.9758,0.006599,0.314,0,0.02096,1.508,1.164
1169,0.7335,0.5357,0.9888,655.3,0,84.85,22.64,9e-06,0.1568,0.9695,0.9779,0.008207,0.4009,0,0.01747,1.468,1.238
1170,0.6129,0.4152,0.9888,589.4,0,84.85,20.77,9e-06,0.1869,0.9677,0.977,0.008871,0.3941,0,0.01698,1.609,1.278
1171,0.6813,0.4866,0.9732,622.2,0,84.85,17.83,9e-06,0.1574,0.9747,0.9782,0.006242,0.3268,0,0.02138,1.392,1.166
1172,0.742,0.5536,0.942,740.2,0,84.85,25.14,9e-06,0.2358,0.9694,0.9737,0.007808,0.3829,0,0.02043,2.488,1.27
1173,0.9397,0.7455,0.971,727.6,0,84.85,21.08,9e-06,0.1677,0.9675,0.978,0.009011,0.3799,0,0.02292,1.575,1.298
1174,0.8768,0.683,0.9688,808.8,0,84.85,34.1,8.99e-06,0.1553,0.9688,0.9778,0.008188,0.3644,0,0.02059,1.516,1.275
1175,0.8964,0.7009,0.9777,756,0,84.85,25.77,8.99e-06,0.1334,0.9711,0.9818,0.007446,0.3674,0,0.01969,1.501,1.28
1176,0.7991,0.6027,0.9821,723.2,0,84.85,26.42,8.99e-06,0.1676,0.9602,0.9705,0.0117,0.4126,0,0.02089,1.596,1.322
1177,0.8348,0.6384,0.9821,706.9,0,84.85,25.39,8.99e-06,0.1563,0.9662,0.9755,0.009978,0.3701,0,0.02063,1.484,1.244
1178,0.8598,0.6607,0.9955,718.1,0,84.85,28.71,8.99e-06,0.1536,0.9641,0.9728,0.01107,0.4124,0,0.02053,1.458,1.229
1179,0.8281,0.6295,0.9933,732.6,0,84.85,28.41,8.99e-06,0.1253,0.9751,0.9806,0.006584,0.3352,0,0.01984,1.298,1.141
1180,0.8808,0.683,0.9888,716.9,0,84.85,25.63,8.98e-06,0.138,0.9656,0.9763,0.009241,0.3726,0,0.02305,1.51,1.293
1181,0.8554,0.6562,0.9955,800.1,0,84.85,29.32,8.98e-06,0.1331,0.9696,0.9753,0.008595,0.4098,0,0.0196,1.314,1.147
1182,0.7804,0.5804,1,903.2,0,84.85,28.64,8.98e-06,0.1129,0.9732,0.9791,0.007664,0.4273,0,0.02378,1.277,1.136
1183,0.7638,0.567,0.9844,807.5,0,84.85,34.95,8.98e-06,0.144,0.973,0.9764,0.007152,0.3721,0,0.02225,1.316,1.131
1184,0.7536,0.5536,1,841.8,0,84.85,32.91,8.98e-06,0.1239,0.9708,0.9778,0.008291,0.3808,0,0.01888,1.362,1.181
1185,0.8022,0.6027,0.9978,869.8,0,84.85,24.76,8.98e-06,0.1182,0.9672,0.9805,0.009886,0.4334,0,0.02219,1.467,1.263
1186,0.8875,0.6875,1,788.2,0,84.85,24.74,8.97e-06,0.1443,0.9644,0.9751,0.01051,0.4183,0,0.01856,1.581,1.296
1187,0.8415,0.6429,0.9933,832.9,0,84.85,23.91,8.97e-06,0.1367,0.9644,0.9749,0.01049,0.4167,0,0.02604,1.44,1.23
1188,0.9768,0.7768,1,818.2,0,84.85,30.23,8.97e-06,0.1241,0.972,0.9802,0.007919,0.3962,0,0.02163,1.374,1.178
1189,0.8996,0.7009,0.9933,751.4,0,84.85,30.44,8.97e-06,0.1425,0.9686,0.9762,0.008454,0.4139,0,0.02436,1.412,1.196
1190,0.7482,0.5491,0.9955,1143,0,84.85,50.02,8.97e-06,0.1105,0.9752,0.9801,0.00697,0.3846,0,0.02715,1.266,1.13
1191,0.6482,0.4509,0.9866,891.7,0,84.85,35.07,8.97e-06,0.1408,0.9671,0.9756,0.009011,0.423,0,0.02137,1.426,1.226
1192,0.6991,0.5,0.9955,811.2,0,84.85,36.87,8.96e-06,0.1343,0.9716,0.9798,0.008404,0.4012,0,0.02822,1.331,1.153
1193,0.6688,0.4687,1,871,0,84.85,41.05,8.96e-06,0.154,0.9661,0.9722,0.01041,0.4011,0,0.02323,1.378,1.168
1194,0.8643,0.6652,0.9955,692.3,0,84.85,32.05,8.96e-06,0.1643,0.9753,0.9722,0.006502,0.4184,0,0.02163,1.292,1.089
1195,0.6821,0.4866,0.9777,782.7,0,84.85,28.96,8.96e-06,0.2045,0.9597,0.9627,0.01151,0.3353,0,0.01853,1.682,1.28
1196,0.5576,0.3616,0.9799,870.7,0,84.85,30.45,8.96e-06,0.1608,0.9643,0.9691,0.01053,0.4042,0,0.02452,1.539,1.253
1197,0.775,0.5759,0.9955,759.6,0,84.85,34.16,8.96e-06,0.1577,0.9693,0.9744,0.00959,0.2809,0.3571,0.02601,1.446,1.192
1198,0.8826,0.6875,0.9754,893.4,0,84.85,23.3,8.95e-06,0.111,0.9773,0.9824,0.006181,0.461,0,0.02314,1.24,1.105
1199,0.8741,0.6786,0.9777,933.2,0,84.85,27.75,8.95e-06,0.1196,0.9774,0.982,0.006595,0.4658,0,0.02771,1.245,1.097
1200,0.9509,0.7589,0.9598,898.9,0,84.85,21.82,8.95e-06,0.1274,0.9763,0.9789,0.006543,0.4011,0,0.03385,1.264,1.104
1201,0.7085,0.5134,0.9754,565.6,0,84.85,27.09,8.95e-06,0.2254,0.9625,0.9646,0.01031,0.394,0,0.01978,1.751,1.199
1202,0.6879,0.4911,0.9844,595.8,0,84.85,11.56,8.95e-06,0.2199,0.9652,0.9667,0.009225,0.4259,0,0.02201,1.551,1.205
1203,0.5902,0.3929,0.9866,548.9,0,84.85,8.785,8.95e-06,0.2391,0.9663,0.9651,0.009588,0.3967,0,0.01936,1.581,1.188
1204,0.592,0.3973,0.9732,616.4,0,84.85,18.47,8.94e-06,0.1965,0.9741,0.9728,0.00704,0.3659,0,0.02138,1.371,1.101
1205,0.6232,0.4286,0.9732,627.1,0,84.85,25.87,8.94e-06,0.2437,0.9576,0.9618,0.01313,0.3258,0,0.02393,1.837,1.333
1206,0.8022,0.6116,0.9531,645,0,84.85,18.81,8.94e-06,0.1915,0.9743,0.9746,0.007165,0.3984,0,0.02102,1.365,1.108
1207,0.6647,0.4688,0.9799,587.9,0,84.85,28.98,8.94e-06,0.1724,0.973,0.9748,0.007652,0.4214,0,0.02064,1.329,1.109
1208,0.7478,0.5536,0.971,618.3,0,84.85,18.19,8.94e-06,0.2317,0.9623,0.9631,0.01154,0.4106,0,0.02021,1.588,1.218
1209,0.6098,0.4196,0.9509,657.3,0,84.85,23.69,8.94e-06,0.2045,0.9742,0.9705,0.006446,0.3755,0,0.02256,1.398,1.109
1210,0.6799,0.4866,0.9665,661.8,0,84.85,19.02,8.93e-06,0.2052,0.9736,0.9733,0.006791,0.3317,0,0.02678,1.391,1.116
1211,0.6902,0.4955,0.9732,700.9,0,84.85,24.93,8.93e-06,0.2024,0.974,0.9695,0.00671,0.3901,0,0.02298,1.373,1.103
1212,0.6119,0.4241,0.9397,678.1,0,84.85,37.62,8.93e-06,0.2018,0.9735,0.9735,0.007164,0.3418,0,0.027,1.404,1.123
1213,0.7223,0.5357,0.933,613.4,0,84.85,26.41,8.93e-06,0.3114,0.9696,0.9628,0.008326,0.3659,0,0.02686,1.618,1.125
1214,0.7719,0.5893,0.9129,505.1,0,84.85,13.21,8.93e-06,0.3032,0.9588,0.9561,0.01178,0.3237,0,0.01859,1.667,1.203
1215,0.792,0.6027,0.9464,606.2,0,84.85,19.96,8.93e-06,0.2891,0.9715,0.9635,0.007168,0.3557,0,0.0238,1.621,1.111
1216,0.9424,0.7545,0.9397,554.2,0,84.85,25.08,8.92e-06,0.3138,0.9699,0.9581,0.007312,0.4285,0,0.02314,1.641,1.117
1217,0.9147,0.7321,0.9129,508.6,0,84.85,17.57,8.92e-06,0.3375,0.9705,0.9577,0.007536,0.4189,0,0.02234,1.588,1.11
1218,0.842,0.6518,0.9509,481.2,0,84.85,22.92,8.92e-06,0.3638,0.968,0.9541,0.008208,0.43,0,0.02045,1.704,1.122
1219,0.6295,0.433,0.9821,526.6,0,84.85,22.24,8.92e-06,0.2755,0.9681,0.9605,0.008824,0.3817,0,0.02442,1.53,1.124
1220,0.5598,0.3661,0.9688,505,0,84.85,22.92,8.92e-06,0.4003,0.9669,0.953,0.008425,0.3552,0,0.02418,2.139,1.113
1221,0.5161,0.3214,0.9732,527.2,0,84.85,23.83,8.92e-06,0.4379,0.9649,0.9531,0.009888,0.3492,0,0.01791,6207,1.372
1222,0.6112,0.4241,0.9353,453.7,0,84.85,27.39,8.91e-06,0.4357,0.958,0.9475,0.01198,0.385,0,0.02031,4.814,1.227
1223,0.6415,0.4554,0.9308,366.6,0,84.85,21.06,8.91e-06,0.4493,0.9483,0.9359,0.01464,0.4081,0,0.0169,2.338,1.334
1224,0.6585,0.4911,0.8371,398.2,0,84.85,18.13,8.91e-06,0.4404,0.9556,0.9445,0.01207,0.4438,0,0.02009,2.204,1.291
1225,0.6862,0.5045,0.9085,363.7,0,84.85,12.47,8.91e-06,0.5041,0.9522,0.9271,0.01191,0.449,0,0.02009,2.714,1.229
1226,0.596,0.4062,0.9487,383.8,0,84.85,18.5,8.91e-06,0.4522,0.9538,0.9369,0.01187,0.3914,0,0.02093,2.306,1.296
1227,0.4304,0.2634,0.8348,337.4,0,84.85,17.38,8.91e-06,0.5812,0.9601,0.9335,0.009952,0.3489,0,0.02284,2.428,1.129
1228,0.5563,0.3839,0.8616,355.7,0,84.85,17.44,8.9e-06,0.5012,0.9642,0.942,0.00898,0.3761,0,0.02361,2.106,1.133
1229,0.4183,0.2455,0.8638,337.5,0,84.85,14.81,8.9e-06,0.4661,0.966,0.9459,0.007694,0.2694,0,0.01661,1.973,1.119
1230,0.6714,0.5,0.8571,318.5,0,84.85,14.6,8.9e-06,0.5623,0.9646,0.9379,0.007635,0.3514,0,0.02339,2.361,1.126
1231,0.4594,0.2857,0.8683,390.1,0,84.85,27.33,8.9e-06,0.4527,0.9692,0.9478,0.007077,0.2278,0,0.01812,1.842,1.101
1232,0.3821,0.2054,0.8839,373.5,0,84.85,23.19,8.9e-06,0.5629,0.9655,0.9394,0.007271,0.2419,0,0.0359,2.237,1.127
1233,0.5232,0.3527,0.8527,372.7,0,84.85,23.02,8.89e-06,0.5796,0.9599,0.9359,0.009699,0.2799,0,0.02499,2.509,1.184
1234,0.5152,0.3348,0.904,416.3,0,84.85,38.27,8.89e-06,0.3681,0.9713,0.9534,0.006669,0.2709,0,0.03773,1.715,1.091
1235,0.779,0.5893,0.9487,519.6,0,84.85,30.64,8.89e-06,0.3742,0.9622,0.9469,0.009541,0.4066,0,0.03056,1.787,1.18
1236,0.6438,0.4554,0.942,371.7,0,84.85,17.95,8.89e-06,0.4802,0.9573,0.9403,0.01097,0.3737,0,0.02555,2.406,1.19
1237,0.7179,0.5268,0.9554,502.6,0,84.85,19.71,8.89e-06,0.3548,0.9647,0.9518,0.00912,0.3623,0,0.03899,1.764,1.168
1238,0.7661,0.5759,0.9509,497.5,0,84.85,21.18,8.89e-06,0.4511,0.9641,0.9486,0.008767,0.3714,0,0.02736,16.56,1.2
1239,0.5969,0.4063,0.9531,392.4,0,84.85,23.01,8.88e-06,0.5581,0.9604,0.9357,0.00938,0.3838,0,0.03388,2.389,1.143
1240,0.5246,0.3393,0.9263,366,0,84.85,16.71,8.88e-06,0.7149,0.9565,0.9233,0.009638,0.3581,0,0.02727,8.329,1.195
1241,0.4388,0.2589,0.8996,356.7,0,84.85,16,8.88e-06,0.7419,0.9567,0.9234,0.008706,0.3265,0,0.03487,5.186,1.194
1242,0.4679,0.2902,0.8884,366.6,0,84.85,21.1,8.88e-06,0.6478,0.9572,0.9301,0.009808,0.3357,0,0.0426,2.53,1.174
1243,0.5156,0.3214,0.971,453.5,0,84.85,23.57,8.88e-06,0.6171,0.9517,0.9173,0.011,0.3744,0,0.0397,4.986,1.185
1244,0.5076,0.317,0.9531,476.8,0,84.85,32.85,8.88e-06,0.5936,0.9476,0.9148,0.01284,0.3641,0,0.02945,2.568,1.211
1245,0.6308,0.4375,0.9665,490.3,0,84.85,23.03,8.87e-06,0.4234,0.9549,0.9374,0.01159,0.4576,0,0.02518,2.005,1.205
1246,0.5813,0.3929,0.942,476.4,0,84.85,21.53,8.87e-06,0.4548,0.9523,0.9313,0.0121,0.395,0,0.02974,2.149,1.223
1247,0.6973,0.5134,0.9196,515.3,0,84.85,22.96,8.87e-06,0.3508,0.9709,0.9574,0.006811,0.3077,0,0.02209,2.87,1.123
1248,0.8165,0.6339,0.9129,516.6,0,84.85,31.34,8.87e-06,0.3097,0.9709,0.9566,0.007033,0.321,0,0.02392,1.612,1.112
1249,0.8763,0.6875,0.9442,480.6,0,84.85,25.13,8.87e-06,0.2639,0.9717,0.9635,0.007755,0.2796,0,0.01942,1.493,1.11
1250,0.7045,0.5179,0.933,484,0,84.85,16.7,8.87e-06,0.2912,0.9695,0.9599,0.007817,0.283,0,0.02202,1.608,1.132
1251,0.5996,0.4107,0.9442,442.9,0,84.85,12.56,8.86e-06,0.3239,0.967,0.9591,0.008408,0.4192,0,0.02804,1.69,1.142
1252,0.7304,0.5402,0.9509,531.6,0,84.85,18.75,8.86e-06,0.3245,0.9696,0.9632,0.008245,0.4356,0,0.02473,2.075,1.129
1253,0.6777,0.4866,0.9554,496.6,0,84.85,19.08,8.86e-06,0.2684,0.9678,0.9607,0.008411,0.43,0,0.02296,1.564,1.155
1254,0.7076,0.5134,0.971,543.8,0,84.85,14.91,8.86e-06,0.2785,0.9704,0.9634,0.007412,0.3961,0,0.0305,1.586,1.137
1255,0.7125,0.5179,0.9732,503.6,0,84.85,19.2,8.86e-06,0.3873,0.9645,0.9497,0.008517,0.3437,0,0.0226,6.725,1.183
