step,reward,acc,fmt,len,clipped,mem,step_time,lr,ppl_abs_diff,ess,is_weight,clipped_frac,r_std,zero_std,grad,tr_ppl,ro_ppl,ent,ent_thr,soft_ol,clip_region
1919,0.7616,0.5625,0.9955,1739,0,84.96,70.02,7.47e-06,0.1818,0.9478,0.9498,0.01437,0.3228,0,0.04553,2.438,1.938,0.6234,1.604,0,0
1920,0.7625,0.5625,1,1691,0,84.96,67.41,7.46e-06,0.1933,0.9464,0.9448,0.01521,0.376,0,0.02587,2.335,1.889,0.5906,1.532,0,0
1921,0.8429,0.6429,1,1641,0,84.96,76.85,7.46e-06,0.1384,0.9577,0.9647,0.01183,0.3418,0,0.02748,2.165,1.831,0.5529,0.9184,0,0
1922,0.6986,0.5,0.9978,2242,0,84.96,82.07,7.46e-06,0.1277,0.9628,0.9703,0.00988,0.3634,0,0.02413,2.3,2.018,0.567,1.793,-0.004817,0
1923,0.8405,0.6429,0.9933,2531,0,84.96,85.45,7.46e-06,0.08557,0.968,0.9804,0.007996,0.3328,0,0.03229,2.058,1.907,0.5848,1.005,-0.00526,0
1924,0.6085,0.4107,0.9978,1859,0.004464,84.96,74.91,7.45e-06,0.1034,0.9706,0.9775,0.008186,0.3006,0,0.03387,1.788,1.631,0.4023,2.032,-0.008955,0
1925,0.6635,0.4643,0.9978,2361,0,84.96,80.46,7.45e-06,0.09337,0.9681,0.9785,0.008197,0.2915,0,0.02609,2.007,1.852,0.5583,0.7381,-0.001498,0
1926,0.9902,0.7902,1,1399,0,84.96,65.93,7.45e-06,0.1206,0.968,0.9677,0.00848,0.3452,0,0.03198,1.716,1.497,0.3168,0.3834,0,0
1927,0.8147,0.6161,0.9933,1765,0,84.96,60.49,7.45e-06,0.1021,0.9691,0.978,0.007868,0.3387,0,0.02599,1.923,1.741,0.4595,0.01289,0,0
1928,0.883,0.683,1,1598,0,84.96,58.84,7.45e-06,0.1405,0.9622,0.9637,0.009398,0.3869,0,0.02897,1.99,1.716,0.4612,0.05811,0,0
1929,0.7842,0.5893,0.9933,2868,0,84.96,89.17,7.44e-06,0.08017,0.9726,0.9791,0.006499,0.4365,0,0.0341,1.754,1.624,0.4336,1.007,-0.01852,0
1930,0.7116,0.5134,0.9955,2127,0.004464,84.96,87.58,7.44e-06,0.1212,0.9594,0.9731,0.01073,0.4143,0,0.02016,2.332,2.068,0.6418,1.957,-0.004464,0
1931,0.8136,0.6161,0.9911,2315,0,84.96,85.41,7.44e-06,0.107,0.9631,0.9769,0.009912,0.3675,0,0.02522,2.168,1.953,0.5931,2.468,-0.003529,0
1932,0.7961,0.5982,0.9955,1812,0,84.96,54.91,7.44e-06,0.2432,0.9471,0.9392,0.01324,0.3725,0,0.01893,2.362,1.796,0.6018,1.783,-0.006034,0
1933,0.8373,0.6384,0.9978,2219,0,84.96,89.13,7.43e-06,0.1376,0.9593,0.9677,0.0106,0.4205,0,0.02052,2.306,2.032,0.6209,2.429,-0.003244,0
1934,0.8935,0.6964,0.9911,1989,0.004464,84.96,79.14,7.43e-06,0.1412,0.9634,0.9678,0.009648,0.3863,0,0.02486,2.256,1.945,0.5431,0.973,-0.005545,0
1935,0.9634,0.7634,1,1748,0,84.96,60.66,7.43e-06,0.2239,0.9325,0.939,0.01918,0.3995,0,0.01859,3.197,2.411,0.9311,1.042,0,0
1936,0.8691,0.6696,1,1738,0,84.96,76.33,7.43e-06,0.1931,0.9522,0.9496,0.01246,0.3719,0,0.02349,2.134,1.674,0.513,0.9154,-0.002805,0
1937,0.967,0.7679,0.9955,2089,0,84.96,65.52,7.42e-06,0.1333,0.9553,0.962,0.01201,0.3593,0,0.02435,2.478,2.14,0.6937,1.038,0,0
1938,0.8153,0.6161,0.9978,1897,0,84.96,88.61,7.42e-06,0.08409,0.971,0.9791,0.007552,0.3982,0,0.03299,2.133,1.966,0.4954,2.049,-0.001404,0
1939,0.8424,0.6429,0.9978,1971,0,84.96,68.24,7.42e-06,0.08071,0.9752,0.9823,0.005958,0.4092,0,0.02213,2.177,2.018,0.4964,2.602,-0.0001875,0
1940,0.7616,0.5625,0.9955,2006,0,84.96,72.26,7.42e-06,0.07742,0.9689,0.9815,0.00748,0.406,0,0.02361,2.611,2.413,0.6519,2.974,0,0
1941,0.8681,0.6696,0.9978,2637,0,84.96,92.63,7.41e-06,0.06027,0.9744,0.9858,0.005722,0.3724,0,0.02252,2.699,2.546,0.6515,3.192,-0.005301,0
1942,0.6893,0.4911,0.9911,1804,0,84.96,83.39,7.41e-06,0.1104,0.9682,0.9769,0.007444,0.3813,0,0.02066,2.653,2.44,0.5996,3.492,0,0
1943,0.8652,0.6652,1,1676,0,84.96,35.52,7.41e-06,0.1239,0.9648,0.9697,0.008792,0.3917,0,0.02598,2.259,2.042,0.5328,1.955,0,0
1944,0.8004,0.6027,0.9933,1996,0,84.96,75.28,7.41e-06,0.1047,0.9667,0.9774,0.008238,0.4317,0,0.02643,2.761,2.538,0.7012,2.35,-0.004495,0
1945,0.7733,0.5759,0.9911,1966,0,84.96,77.99,7.4e-06,0.105,0.9672,0.977,0.008231,0.388,0,0.03263,2.905,2.691,0.6675,3.582,-0.003948,0
1946,0.6902,0.4911,0.9955,1739,0,84.96,85.8,7.4e-06,0.1164,0.9635,0.9724,0.0093,0.4393,0,0.02879,2.628,2.388,0.6124,3.208,0,0
1947,0.7666,0.5714,0.9978,2392,0,84.96,71.04,7.4e-06,0.08695,0.9722,0.9821,0.007075,0.368,0,0.02859,2.282,2.134,0.5529,2.055,-0.02179,0
1948,0.8462,0.6518,0.9866,2813,0.004464,84.96,88.83,7.4e-06,0.1004,0.9687,0.9739,0.007578,0.3851,0,0.02668,2.116,1.94,0.5788,1.635,-0.01475,0
1949,0.7499,0.5536,0.9978,2672,0,84.96,93.3,7.39e-06,0.06958,0.9699,0.9855,0.007144,0.4023,0,0.02444,2.755,2.587,0.7228,1.433,-0.01593,0
1950,0.7927,0.5982,0.9821,2671,0.004464,84.96,78.93,7.39e-06,0.0752,0.9723,0.9837,0.006655,0.4242,0,0.02749,1.997,1.873,0.5198,0.8793,-0.009665,0
1951,0.7532,0.558,0.9911,2708,0.004464,84.96,51.98,7.39e-06,0.1027,0.9621,0.9733,0.009917,0.3769,0,0.02375,2.505,2.259,0.6637,1.105,-0.01505,0
1952,0.8269,0.6295,0.9978,2654,0,84.96,88.15,7.39e-06,0.1783,0.9459,0.9487,0.01443,0.4121,0,0.02504,3.106,2.592,0.8687,1.185,-0.01065,0
1953,0.8412,0.6473,0.9911,3270,0.004464,84.96,101.5,7.38e-06,0.06352,0.9728,0.9852,0.006517,0.4027,0,0.02949,2.015,1.905,0.5501,1.523,-0.02154,0
1954,0.8047,0.6116,0.9888,3121,0.008929,84.96,101.4,7.38e-06,0.09094,0.9694,0.9793,0.007734,0.4162,0,0.02586,2.02,1.87,0.5452,0.3342,-0.0233,0
1955,0.9556,0.7634,0.9866,3023,0.01339,84.96,77.7,7.38e-06,0.08039,0.9715,0.9837,0.006821,0.3865,0,0.03078,1.989,1.857,0.5432,0.8673,-0.02582,0
1956,0.8735,0.6786,0.9933,2825,0.004464,84.96,86.64,7.38e-06,0.06657,0.9743,0.9862,0.006157,0.3863,0,0.03393,1.824,1.718,0.4583,0.6241,-0.01855,0
1957,0.7254,0.5268,0.9978,1778,0,84.96,119.7,7.38e-06,0.1672,0.962,0.9592,0.009538,0.2139,0.3571,0.01696,1.849,1.583,0.4227,0.5344,-0.004519,0
1958,0.5527,0.3527,1,2661,0,84.96,74.87,7.37e-06,0.1036,0.965,0.9743,0.008445,0.3827,0,0.02684,2.162,1.966,0.588,0.9165,0,0
1959,0.6114,0.4196,0.9933,2858,0.008929,84.96,102.3,7.37e-06,0.1464,0.9591,0.9593,0.01011,0.3902,0,0.02845,1.952,1.655,0.5314,0.2777,-0.03446,0
1960,0.8742,0.683,0.9866,2525,0.004464,84.96,70.05,7.37e-06,0.1051,0.9683,0.975,0.008628,0.3705,0,0.03348,1.728,1.519,0.3987,1.386,-0.0308,0
1961,0.6661,0.4732,0.9844,2583,0.004464,84.96,77.26,7.37e-06,0.1493,0.9609,0.9616,0.01062,0.422,0,0.02949,2.128,1.769,0.537,2.086,-0.01984,0
1962,1.024,0.8259,0.9955,1359,0.004464,84.98,164.2,7.36e-06,0.0795,0.9801,0.9874,0.00497,0.07847,0.7857,0.03223,1.42,1.32,0.2079,0.4785,-0.004464,0
1963,0.9951,0.8036,0.9888,3244,0.008929,84.98,93.72,7.36e-06,0.08127,0.9697,0.981,0.008287,0.3201,0,0.03705,1.689,1.565,0.4055,1.706,-0.03106,0
1964,0.8482,0.6518,0.9911,2274,0,84.98,76.69,7.36e-06,0.1101,0.9687,0.9776,0.008432,0.3488,0,0.03511,1.852,1.687,0.4155,0.7203,-0.008826,0
1965,0.8134,0.6161,0.9933,2188,0,84.98,126.4,7.36e-06,0.1205,0.9724,0.9772,0.007429,0.2078,0.4286,0.03196,1.677,1.506,0.337,0.09501,-0.006757,0
1966,0.8711,0.6741,0.9933,2029,0.004464,84.98,70.54,7.35e-06,0.1544,0.9619,0.9624,0.009311,0.3366,0,0.03539,1.84,1.571,0.4241,1.316,-0.008442,0
1967,0.6045,0.4107,0.9866,2793,0,84.98,99.96,7.35e-06,0.1315,0.9721,0.9756,0.006664,0.3613,0,0.03664,1.844,1.622,0.4088,0.3701,-0.01765,0
1968,0.6145,0.4241,0.971,3135,0.004464,84.98,91.62,7.35e-06,0.07067,0.9734,0.9851,0.006656,0.3718,0,0.03468,1.823,1.71,0.4881,0.5186,-0.01889,0
1969,0.7693,0.5714,0.9933,2453,0,84.98,94.65,7.35e-06,0.09905,0.969,0.9784,0.007963,0.4504,0,0.03367,2.23,2.04,0.5407,2.424,-0.003932,0
1970,0.7797,0.5804,1,2519,0,84.98,76.13,7.34e-06,0.09893,0.9702,0.9774,0.008065,0.4359,0,0.04271,1.798,1.633,0.4113,1.887,-0.003387,0
1971,0.7841,0.5848,0.9978,2191,0,84.98,73.58,7.34e-06,0.08757,0.9721,0.9802,0.007482,0.4775,0,0.03358,2.868,2.675,0.53,2.211,-0.00116,0
1972,0.7749,0.5759,0.9978,2470,0,84.98,78.55,7.34e-06,0.1032,0.9671,0.9762,0.008919,0.4513,0,0.03167,2.349,2.144,0.6172,2.036,-0.002627,0
1973,0.9434,0.75,0.9844,2580,0,84.98,90.25,7.34e-06,0.1217,0.9659,0.9698,0.008438,0.3955,0,0.02826,2.322,2.07,0.6216,0.2082,-0.01728,0
1974,1.041,0.8438,0.9978,2335,0,84.98,75.72,7.33e-06,0.1045,0.9721,0.974,0.007082,0.3169,0,0.03454,1.732,1.56,0.3707,0.3412,-0.01091,0
